==12628== NVPROF is profiling process 12628, command: ./4
==12628== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==12628== Profiling application: ./4
==12628== Profiling result:
==12628== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"sm_efficiency","Multiprocessor Activity",86.449363%,86.449363%,86.449363%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"ipc","Executed IPC",1.054584,1.054584,1.054584
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"achieved_occupancy","Achieved Occupancy",0.792383,0.792383,0.792383
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gld_requested_throughput","Requested Global Load Throughput",31.608631GB/s,31.608631GB/s,31.608631GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gst_requested_throughput","Requested Global Store Throughput",3.854711GB/s,3.854711GB/s,3.854711GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"sm_efficiency_instance","Multiprocessor Activity",86.449363%,86.449363%,86.449363%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"ipc_instance","Executed IPC",1.054584,1.054584,1.054584
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"inst_replay_overhead","Instruction Replay Overhead",0.249787,0.249787,0.249787
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"global_replay_overhead","Global Memory Replay Overhead",0.189561,0.189561,0.189561
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"tex_cache_hit_rate","Texture Cache Hit Rate",4.726415%,4.726415%,4.726415%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"tex_cache_throughput","Texture Cache Throughput",55.507840GB/s,55.507840GB/s,55.507840GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"dram_read_throughput","Device Memory Read Throughput",32.765170GB/s,32.765170GB/s,32.765170GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"dram_write_throughput","Device Memory Write Throughput",4.884140GB/s,4.884140GB/s,4.884140GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gst_throughput","Global Store Throughput",3.854711GB/s,3.854711GB/s,3.854711GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gld_throughput","Global Load Throughput",73.306392GB/s,73.306392GB/s,73.306392GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gld_efficiency","Global Memory Load Efficiency",43.118520%,43.118520%,43.118520%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gst_efficiency","Global Memory Store Efficiency",100.000000%,100.000000%,100.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",65.263354%,65.263354%,65.263354%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",99.777733%,99.777733%,99.777733%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",73.306392GB/s,73.306392GB/s,73.306392GB/s
